"id","nida","phone_number","quality_status"
"4018","19840314000000004018","+255710004018","WARNING"
"4019","20180821000000004019","+255710004019","VALID"
"4020","19660709000000004020","+255710004020","VALID"
"4021","20020721000000004021","+255710004021","VALID"
"4022","19630108000000004022","+255710004022","CORRUPTED"
"4023","19680312000000004023","+255710004023","VALID"
"4024","20121026000000004024","+255710004024","VALID"
"4025","20011009000000004025","+255710004025","VALID"
"4026","20191005000000004026","+255710004026","VALID"
"4027","19660329000000004027","+255710004027","VALID"
"4028","19930415000000004028","+255710004028","VALID"
"4029","20000211000000004029","+255710004029","VALID"
"4030","19860401000000004030","+255710004030","VALID"
"4031","19990223000000004031","+255710004031","VALID"
"4032","19700207000000004032","+255710004032","VALID"
"4033","19630622000000004033","+255710004033","VALID"
"4034","19860227000000004034","+255710004034","VALID"
"4035","19930825000000004035","+255710004035","VALID"
"4036","19700502000000004036","+255710004036","VALID"
"4037","19700403000000004037","+255710004037","VALID"
"4038","19741128000000004038","+255710004038","VALID"
"4039","19770907000000004039","+255710004039","VALID"
"4040","20080627000000004040","+255710004040","WARNING"
"4041","19710117000000004041","+255710004041","VALID"
"4042","20190510000000004042","+255710004042","VALID"
"4043","19900320000000004043","+255710004043","VALID"
"4044","19941112000000004044","+255710004044","VALID"
"4045","19770331000000004045","+255710004045","VALID"
"4046","19850401000000004046","+255710004046","VALID"
"4047","19930602000000004047","+255710004047","VALID"
"4048","19811028000000004048","+255710004048","VALID"
"4049","19700408000000004049","+255710004049","VALID"
"4050","20030603000000004050","+255710004050","VALID"
"4051","20090126000000004051","+255710004051","WARNING"
"4052","20091008000000004052","+255710004052","VALID"
"4053","20140916000000004053","+255710004053","VALID"
"4054","20140331000000004054","+255710004054","VALID"
"4055","20150912000000004055","+255710004055","VALID"
"4056","19880629000000004056","+255710004056","VALID"
"4057","19930814000000004057","+255710004057","VALID"
"4058","19650528000000004058","+255710004058","VALID"
"4059","20011129000000004059","+255710004059","VALID"
"4060","20101126000000004060","+255710004060","VALID"
"4061","19840205000000004061","+255710004061","VALID"
"4062","20070120000000004062","+255710004062","VALID"
"4063","20120410000000004063","+255710004063","VALID"
"4064","19720613000000004064","+255710004064","WARNING"
"4065","20110216000000004065","07123","WARNING"
"4066","20110603000000004066","+255710004066","VALID"
"4067","20121119000000004067","+255710004067","VALID"
"4068","20110317000000004068","+255710004068","VALID"
"4069","19800531000000004069","+255710004069","WARNING"
"4070","20141207000000004070","+255710004070","WARNING"
"4071","19600727000000004071","+255710004071","VALID"
"4072","19991027000000004072","+255710004072","VALID"
"4073","19680730000000004073","+255710004073","VALID"
"4074","19710727000000004074","+255710004074","VALID"
"4075","19900402000000004075","+255710004075","VALID"
"4076","19840224000000004076","+255710004076","VALID"
"4077","20050712000000004077","+255710004077","VALID"
"4078","19960720000000004078","+255710004078","VALID"
"4079","19821213000000004079","+255710004079","VALID"
"4080","00000000000000000000","+255710004080","CORRUPTED"
"4081","20161227000000004081","+255710004081","VALID"
"4082","19620629000000004082","+255710004082","VALID"
"4083","20190520000000004083","+255710004083","VALID"
"4084","19670423000000004084","+255710004084","WARNING"
"4085","19680114000000004085","+255710004085","VALID"
"4086","19781116000000004086","+255710004086","VALID"
"4087","19730509000000004087","+255710004087","VALID"
"4088","19811007000000004088","+255710004088","VALID"
"4089","19741217000000004089","+255710004089","VALID"
"4090","20081013000000004090","+255710004090","VALID"
"4091","19680211000000004091","+255710004091","VALID"
"4092","19830401000000004092","+255710004092","VALID"
"4093","19840827000000004093","+255710004093","VALID"
"4094","19940928000000004094","+255710004094","VALID"
"4095","19610311000000004095","+255710004095","VALID"
"4096","20030925000000004096","+255710004096","VALID"
"4097","19830809000000004097","+255710004097","VALID"
"4098","20200121000000004098","+255710004098","VALID"
"4099","20100611000000004099","+255710004099","VALID"
"4100","19980103000000004100","+255710004100","VALID"
"4101","20071029000000004101","+255710004101","VALID"
"4102","20151115000000004102","+255710004102","VALID"
"4103","19730710000000004103","+255710004103","CORRUPTED"
"4104","20001014000000004104","+255710004104","VALID"
"4105","19670609000000004105","+255710004105","VALID"
"4106","19621010000000004106","+255710004106","VALID"
"4107","19760412000000004107","+255710004107","VALID"
"4108","20180721000000004108","+255710004108","VALID"
"4109","19830714000000004109","+255710004109","VALID"
"4110","20090626000000004110","+255710004110","VALID"
"4111","19990510000000004111","+255710004111","VALID"
"4112","20160303000000004112","+255710004112","CORRUPTED"
"4113","19661225000000004113","+255710004113","VALID"
"4114","19850409000000004114","+255710004114","VALID"
"4115","19900927000000004115","+255710004115","WARNING"
"4116","19940418000000004116","+255710004116","VALID"
"4117","19660201000000004117","+255710004117","VALID"
"4118","20151109000000004118","+255710004118","VALID"
"4119","19710425000000004119","+255710004119","VALID"
"4120","19990904000000004120","+255710004120","VALID"
"4121","20180913000000004121","+255710004121","VALID"
"4122","20160626000000004122","+255710004122","VALID"
"4123","19990731000000004123","+255710004123","VALID"
"4124","19800425000000004124","+255710004124","VALID"
"4125","19620504000000004125","07123","WARNING"
"4126","19870802000000004126","+255710004126","VALID"
"4127","20090716000000004127","+255710004127","VALID"
"4128","19880717000000004128","+255710004128","VALID"
"4129","19700323000000004129","+255710004129","VALID"
"4130","19750827000000004130","+255710004130","VALID"
"4131","20141018000000004131","+255710004131","VALID"
"4132","20090604000000004132","+255710004132","WARNING"
"4133","19650919000000004133","+255710004133","VALID"
"4134","20130705000000004134","+255710004134","VALID"
"4135","19900413000000004135","+255710004135","VALID"
"4136","20070909000000004136","+255710004136","VALID"
"4137","19890307000000004137","+255710004137","VALID"
"4138","19710628000000004138","+255710004138","VALID"
"4139","19900913000000004139","+255710004139","VALID"
"4140","20011205000000004140","+255710004140","VALID"
"4141","19881227000000004141","+255710004141","WARNING"
"4142","19640106000000004142","+255710004142","VALID"
"4143","19761219000000004143","+255710004143","VALID"
"4144","20150713000000004144","+255710004144","VALID"
"4145","19720319000000004145","+255710004145","VALID"
"4146","20071104000000004146","+255710004146","VALID"
"4147","20091015000000004147","+255710004147","VALID"
"4148","19900617000000004148","+255710004148","VALID"
"4149","19920524000000004149","+255710004149","VALID"
"4150","19871220000000004150","+255710004150","VALID"
"4151","20000802000000004151","+255710004151","VALID"
"4152","19841207000000004152","+255710004152","WARNING"
"4153","19680902000000004153","+255710004153","CORRUPTED"
"4154","19960729000000004154","+255710004154","WARNING"
"4155","19940719000000004155","+255710004155","VALID"
"4156","20060129000000004156","+255710004156","VALID"
"4157","19640312000000004157","+255710004157","VALID"
"4158","20030827000000004158","+255710004158","VALID"
"4159","20110420000000004159","+255710004159","VALID"
"4160","20060721000000004160","+255710004160","VALID"
"4161","19930914000000004161","+255710004161","VALID"
"4162","19961213000000004162","+255710004162","CORRUPTED"
"4163","20161006000000004163","+255710004163","VALID"
"4164","19780318000000004164","+255710004164","VALID"
"4165","19710703000000004165","+255710004165","VALID"
"4166","19760430000000004166","+255710004166","VALID"
"4167","19880624000000004167","+255710004167","VALID"
"4168","19630228000000004168","+255710004168","VALID"
"4169","20110731000000004169","+255710004169","VALID"
"4170","19790401000000004170","+255710004170","VALID"
"4171","20180914000000004171","+255710004171","VALID"
"4172","19821017000000004172","+255710004172","VALID"
"4173","19891008000000004173","+255710004173","VALID"
"4174","19931226000000004174","+255710004174","VALID"
"4175","20060615000000004175","+255710004175","VALID"
"4176","20081210000000004176","+255710004176","VALID"
"4177","19910807000000004177","+255710004177","CORRUPTED"
"4178","19680710000000004178","+255710004178","VALID"
"4179","20060423000000004179","+255710004179","VALID"
"4180","19860625000000004180","+255710004180","VALID"
"4181","20130418000000004181","+255710004181","VALID"
"4182","19620117000000004182","+255710004182","VALID"
"4183","19830718000000004183","+255710004183","VALID"
"4184","20180706000000004184","+255710004184","VALID"
"4185","19871211000000004185","+255710004185","VALID"
"4186","20180730000000004186","+255710004186","VALID"
"4187","19711026000000004187","+255710004187","VALID"
"4188","19771003000000004188","+255710004188","VALID"
"4189","19640804000000004189","+255710004189","VALID"
"4190","19830822000000004190","+255710004190","VALID"
"4191","19800113000000004191","+255710004191","WARNING"
"4192","19720209000000004192","+255710004192","VALID"
"4193","19770710000000004193","+255710004193","VALID"
"4194","19791113000000004194","+255710004194","VALID"
"4195","19781226000000004195","+255710004195","VALID"
"4196","19970810000000004196","+255710004196","VALID"
"4197","19940225000000004197","+255710004197","VALID"
"4198","19730307000000004198","+255710004198","WARNING"
"4199","19621010000000004199","+255710004199","VALID"
"4200","19710116000000004200","+255710004200","VALID"
"4201","19701224000000004201","+255710004201","VALID"
"4202","19620101000000004202","+255710004202","VALID"
"4203","19881230000000004203","+255710004203","VALID"
"4204","19791210000000004204","+255710004204","WARNING"
"4205","19760421000000004205","+255710004205","VALID"
"4206","19960412000000004206","+255710004206","VALID"
"4207","19910301000000004207","+255710004207","VALID"
"4208","20101220000000004208","+255710004208","VALID"
"4209","19700228000000004209","+255710004209","VALID"
"4210","19630913000000004210","+255710004210","VALID"
"4211","20170427000000004211","+255710004211","VALID"
"4212","20050126000000004212","+255710004212","VALID"
"4213","20121029000000004213","+255710004213","CORRUPTED"
"4214","19800606000000004214","+255710004214","VALID"
"4215","20150927000000004215","+255710004215","VALID"
"4216","20020608000000004216","+255710004216","VALID"
"4217","19800319000000004217","+255710004217","CORRUPTED"
"4218","19880630000000004218","+255710004218","VALID"
"4219","20050615000000004219","+255710004219","VALID"
"4220","19960303000000004220","+255710004220","VALID"
"4221","19960612000000004221","+255710004221","WARNING"
"4222","20081005000000004222","+255710004222","VALID"
"4223","20130810000000004223","+255710004223","VALID"
"4224","19831230000000004224","+255710004224","VALID"
"4225","20100910000000004225","+255710004225","VALID"
"4226","20081023000000004226","+255710004226","CORRUPTED"
"4227","20090424000000004227","+255710004227","VALID"
"4228","19920628000000004228","+255710004228","VALID"
"4229","19670117000000004229","+255710004229","VALID"
"4230","20050308000000004230","+255710004230","VALID"
"4231","20110725000000004231","+255710004231","VALID"
"4232","20110714000000004232","+255710004232","VALID"
"4233","19651204000000004233","+255710004233","VALID"
"4234","20081104000000004234","+255710004234","WARNING"
"4235","19720315000000004235","+255710004235","VALID"
"4236","19780608000000004236","+255710004236","VALID"
"4237","19630805000000004237","+255710004237","VALID"
"4238","20180331000000004238","+255710004238","CORRUPTED"
"4239","20000106000000004239","+255710004239","VALID"
"4240","20071014000000004240","+255710004240","VALID"
"4241","19990728000000004241","+255710004241","VALID"
"4242","19620503000000004242","+255710004242","VALID"
"4243","20160722000000004243","+255710004243","VALID"
"4244","19660718000000004244","+255710004244","VALID"
"4245","20020513000000004245","+255710004245","VALID"
"4246","20020712000000004246","+255710004246","VALID"
"4247","19670415000000004247","+255710004247","VALID"
"4248","19780815000000004248","+255710004248","VALID"
"4249","19600711000000004249","+255710004249","VALID"
"4250","20190108000000004250","+255710004250","CORRUPTED"
"4251","19650929000000004251","+255710004251","VALID"
"4252","19661209000000004252","+255710004252","VALID"
"4253","19870116000000004253","+255710004253","VALID"
"4254","19980424000000004254","+255710004254","VALID"
"4255","20150225000000004255","+255710004255","VALID"
"4256","20081217000000004256","+255710004256","VALID"
"4257","20141008000000004257","+255710004257","WARNING"
"4258","19870117000000004258","+255710004258","VALID"
"4259","19951113000000004259","+255710004259","WARNING"
"4260","20140827000000004260","+255710004260","VALID"
"4261","19660112000000004261","+255710004261","WARNING"
"4262","19750809000000004262","+255710004262","WARNING"
"4263","19960713000000004263","+255710004263","WARNING"
"4264","20070923000000004264","+255710004264","VALID"
"4265","20000118000000004265","+255710004265","VALID"
"4266","19680214000000004266","+255710004266","VALID"
"4267","19830112000000004267","+255710004267","VALID"
"4268","20101212000000004268","+255710004268","VALID"
"4269","20030126000000004269","+255710004269","WARNING"
"4270","19610316000000004270","+255710004270","VALID"
"4271","19690611000000004271","+255710004271","VALID"
"4272","20111010000000004272","+255710004272","VALID"
"4273","19610227000000004273","+255710004273","VALID"
"4274","20040102000000004274","+255710004274","VALID"
"4275","20200122000000004275","07123","WARNING"
"4276","19791213000000004276","+255710004276","VALID"
"4277","19850822000000004277","+255710004277","VALID"
"4278","19820709000000004278","+255710004278","VALID"
"4279","19631216000000004279","+255710004279","VALID"
"4280","20060125000000004280","+255710004280","VALID"
"4281","19840426000000004281","+255710004281","VALID"
"4282","19890328000000004282","+255710004282","VALID"
"4283","19600725000000004283","+255710004283","VALID"
"4284","20200222000000004284","+255710004284","VALID"
"4285","19900608000000004285","+255710004285","VALID"
"4286","19750421000000004286","+255710004286","VALID"
"4287","20090918000000004287","+255710004287","VALID"
"4288","19631221000000004288","+255710004288","CORRUPTED"
"4289","19930115000000004289","+255710004289","WARNING"
"4290","19660226000000004290","+255710004290","VALID"
"4291","20160307000000004291","+255710004291","VALID"
"4292","19731001000000004292","+255710004292","CORRUPTED"
"4293","20000411000000004293","+255710004293","VALID"
"4294","19940606000000004294","+255710004294","VALID"
"4295","19880315000000004295","+255710004295","VALID"
"4296","20120916000000004296","+255710004296","VALID"
"4297","19640411000000004297","+255710004297","VALID"
"4298","19670610000000004298","+255710004298","VALID"
"4299","19990730000000004299","+255710004299","VALID"
"4300","20120715000000004300","+255710004300","VALID"
"4301","20121222000000004301","+255710004301","VALID"
"4302","20160921000000004302","+255710004302","VALID"
"4303","19641015000000004303","+255710004303","CORRUPTED"
"4304","19770721000000004304","+255710004304","VALID"
"4305","19730326000000004305","+255710004305","VALID"
"4306","19640817000000004306","+255710004306","VALID"
"4307","19970602000000004307","+255710004307","VALID"
"4308","19851015000000004308","+255710004308","VALID"
"4309","19611021000000004309","+255710004309","VALID"
"4310","19761230000000004310","+255710004310","CORRUPTED"
"4311","19641220000000004311","+255710004311","VALID"
"4312","19990507000000004312","+255710004312","VALID"
"4313","20190603000000004313","+255710004313","VALID"
"4314","19840619000000004314","+255710004314","VALID"
"4315","19760115000000004315","+255710004315","VALID"
"4316","19740128000000004316","+255710004316","CORRUPTED"
"4317","20031004000000004317","+255710004317","VALID"
"4318","19920110000000004318","+255710004318","VALID"
"4319","19790201000000004319","+255710004319","VALID"
"4320","19670308000000004320","+255710004320","VALID"
"4321","19710429000000004321","+255710004321","VALID"
"4322","19880423000000004322","+255710004322","VALID"
"4323","19640325000000004323","+255710004323","VALID"
"4324","20150521000000004324","+255710004324","VALID"
"4325","20070502000000004325","+255710004325","WARNING"
"4326","19681023000000004326","+255710004326","WARNING"
"4327","20150501000000004327","+255710004327","VALID"
"4328","20030710000000004328","+255710004328","VALID"
"4329","20061116000000004329","+255710004329","CORRUPTED"
"4330","20070310000000004330","+255710004330","VALID"
"4331","19600203000000004331","+255710004331","VALID"
"4332","20120317000000004332","+255710004332","VALID"
"4333","20061118000000004333","+255710004333","VALID"
"4334","20030618000000004334","+255710004334","WARNING"
"4335","20081215000000004335","07123","WARNING"
"4336","20020501000000004336","+255710004336","VALID"
"4337","20150714000000004337","+255710004337","VALID"
"4338","19680317000000004338","+255710004338","VALID"
"4339","20040612000000004339","+255710004339","VALID"
"4340","19650920000000004340","+255710004340","VALID"
"4341","19890828000000004341","+255710004341","VALID"
"4342","19831007000000004342","+255710004342","VALID"
"4343","20171116000000004343","+255710004343","VALID"
"4344","19740215000000004344","+255710004344","VALID"
"4345","19981004000000004345","+255710004345","VALID"
"4346","19600619000000004346","+255710004346","VALID"
"4347","19780217000000004347","+255710004347","VALID"
"4348","20031114000000004348","+255710004348","VALID"
"4349","19850711000000004349","+255710004349","VALID"
"4350","19680822000000004350","+255710004350","VALID"
"4351","19880913000000004351","+255710004351","WARNING"
"4352","19661110000000004352","+255710004352","VALID"
"4353","19990803000000004353","+255710004353","VALID"
"4354","19850915000000004354","+255710004354","VALID"
"4355","20101023000000004355","+255710004355","VALID"
"4356","19771208000000004356","+255710004356","VALID"
"4357","19670511000000004357","+255710004357","VALID"
"4358","19941222000000004358","+255710004358","VALID"
"4359","19810517000000004359","+255710004359","WARNING"
"4360","19670122000000004360","+255710004360","VALID"
"4361","19900928000000004361","+255710004361","WARNING"
"4362","19971125000000004362","+255710004362","VALID"
"4363","19910624000000004363","+255710004363","VALID"
"4364","20100425000000004364","+255710004364","VALID"
"4365","20020419000000004365","+255710004365","VALID"
"4366","19870417000000004366","+255710004366","VALID"
"4367","19681120000000004367","+255710004367","VALID"
"4368","19710715000000004368","+255710004368","VALID"
"4369","20000103000000004369","+255710004369","VALID"
"4370","19731210000000004370","+255710004370","VALID"
"4371","20120607000000004371","+255710004371","VALID"
"4372","19680909000000004372","+255710004372","VALID"
"4373","20060916000000004373","+255710004373","VALID"
"4374","20150811000000004374","+255710004374","VALID"
"4375","20131122000000004375","+255710004375","VALID"
"4376","19990715000000004376","+255710004376","VALID"
"4377","20060223000000004377","+255710004377","WARNING"
"4378","20080529000000004378","+255710004378","VALID"
"4379","20060912000000004379","+255710004379","VALID"
"4380","19870717000000004380","07123","WARNING"
"4381","19990606000000004381","+255710004381","CORRUPTED"
"4382","20060520000000004382","+255710004382","VALID"
"4383","20170628000000004383","+255710004383","VALID"
"4384","19651126000000004384","+255710004384","VALID"
"4385","20010624000000004385","+255710004385","VALID"
"4386","19681229000000004386","+255710004386","VALID"
"4387","20150106000000004387","+255710004387","VALID"
"4388","19780221000000004388","+255710004388","VALID"
"4389","19771031000000004389","+255710004389","VALID"
"4390","20121219000000004390","+255710004390","CORRUPTED"
"4391","19710513000000004391","+255710004391","CORRUPTED"
"4392","20110801000000004392","+255710004392","VALID"
"4393","19690907000000004393","+255710004393","VALID"
"4394","20140128000000004394","+255710004394","VALID"
"4395","19650305000000004395","+255710004395","VALID"
"4396","19771226000000004396","+255710004396","VALID"
"4397","19960818000000004397","+255710004397","WARNING"
"4398","19681007000000004398","+255710004398","VALID"
"4399","19841114000000004399","+255710004399","VALID"
"4400","20061218000000004400","+255710004400","VALID"
"4401","19870403000000004401","+255710004401","VALID"
"4402","19940716000000004402","+255710004402","WARNING"
"4403","19810215000000004403","+255710004403","CORRUPTED"
"4404","19790120000000004404","+255710004404","VALID"
"4405","19910614000000004405","+255710004405","VALID"
"4406","19750701000000004406","+255710004406","VALID"
"4407","19770514000000004407","+255710004407","VALID"
"4408","19970619000000004408","+255710004408","VALID"
"4409","19880825000000004409","+255710004409","VALID"
"4410","19950205000000004410","+255710004410","VALID"
"4411","19731024000000004411","+255710004411","VALID"
"4412","19851119000000004412","+255710004412","VALID"
"4413","20170929000000004413","+255710004413","VALID"
"4414","19831127000000004414","+255710004414","VALID"
"4415","19701106000000004415","+255710004415","VALID"
"4416","19961016000000004416","+255710004416","VALID"
"4417","20020709000000004417","+255710004417","WARNING"
"4418","19730730000000004418","+255710004418","VALID"
"4419","19750603000000004419","+255710004419","VALID"
"4420","20200320000000004420","+255710004420","VALID"
"4421","20180817000000004421","+255710004421","VALID"
"4422","20130326000000004422","+255710004422","VALID"
"4423","19980823000000004423","+255710004423","VALID"
"4424","19600315000000004424","+255710004424","VALID"
"4425","19791029000000004425","+255710004425","VALID"
"4426","19911123000000004426","+255710004426","VALID"
"4427","19890610000000004427","+255710004427","VALID"
"4428","19600803000000004428","+255710004428","VALID"
"4429","19641124000000004429","+255710004429","VALID"
"4430","19751201000000004430","+255710004430","VALID"
"4431","19601111000000004431","+255710004431","VALID"
"4432","19670716000000004432","+255710004432","WARNING"
"4433","19671111000000004433","+255710004433","CORRUPTED"
"4434","19910430000000004434","+255710004434","VALID"
"4435","20091226000000004435","+255710004435","VALID"
"4436","19780825000000004436","+255710004436","VALID"
"4437","19960505000000004437","+255710004437","VALID"
"4438","19650430000000004438","+255710004438","VALID"
"4439","20190620000000004439","+255710004439","VALID"
"4440","19871023000000004440","+255710004440","VALID"
"4441","19791117000000004441","+255710004441","VALID"
"4442","19831115000000004442","+255710004442","VALID"
"4443","19650512000000004443","+255710004443","VALID"
"4444","20001108000000004444","+255710004444","VALID"
"4445","20060703000000004445","+255710004445","VALID"
"4446","19771120000000004446","+255710004446","VALID"
"4447","19910523000000004447","+255710004447","VALID"
"4448","19770620000000004448","+255710004448","VALID"
"4449","20160515000000004449","+255710004449","VALID"
"4450","19850710000000004450","+255710004450","VALID"
"4451","19781027000000004451","+255710004451","VALID"
"4452","19800804000000004452","+255710004452","VALID"
"4453","20190321000000004453","+255710004453","VALID"
"4454","19750414000000004454","+255710004454","VALID"
"4455","20040716000000004455","+255710004455","VALID"
"4456","20161115000000004456","+255710004456","VALID"
"4457","20160619000000004457","+255710004457","VALID"
"4458","20030202000000004458","+255710004458","VALID"
"4459","19950915000000004459","+255710004459","WARNING"
"4460","19791127000000004460","+255710004460","VALID"
"4461","20060609000000004461","+255710004461","VALID"
"4462","20030623000000004462","+255710004462","VALID"
"4463","19730815000000004463","+255710004463","VALID"
"4464","19810819000000004464","+255710004464","CORRUPTED"
"4465","20081008000000004465","+255710004465","VALID"
"4466","20130318000000004466","+255710004466","VALID"
"4467","20020509000000004467","+255710004467","VALID"
"4468","19980415000000004468","+255710004468","VALID"
"4469","19860711000000004469","+255710004469","WARNING"
"4470","20140820000000004470","+255710004470","VALID"
"4471","19980118000000004471","+255710004471","VALID"
"4472","19850905000000004472","+255710004472","VALID"
"4473","20140331000000004473","+255710004473","CORRUPTED"
"4474","20121215000000004474","+255710004474","VALID"
"4475","19921022000000004475","+255710004475","VALID"
"4476","20061225000000004476","+255710004476","VALID"
"4477","19720517000000004477","+255710004477","VALID"
"4478","19720512000000004478","+255710004478","VALID"
"4479","19690508000000004479","+255710004479","VALID"
"4480","20101024000000004480","+255710004480","VALID"
"4481","19910723000000004481","+255710004481","WARNING"
"4482","19950827000000004482","+255710004482","VALID"
"4483","20111202000000004483","+255710004483","VALID"
"4484","19870314000000004484","+255710004484","VALID"
"4485","19760309000000004485","+255710004485","VALID"
"4486","20091219000000004486","+255710004486","VALID"
"4487","20170217000000004487","+255710004487","VALID"
"4488","20190418000000004488","+255710004488","VALID"
"4489","19920312000000004489","+255710004489","VALID"
"4490","20101115000000004490","+255710004490","VALID"
"4491","19810426000000004491","+255710004491","VALID"
"4492","20020105000000004492","+255710004492","VALID"
"4493","20050805000000004493","+255710004493","VALID"
"4494","19601025000000004494","+255710004494","CORRUPTED"
"4495","19630826000000004495","+255710004495","VALID"
"4496","19651017000000004496","+255710004496","VALID"
"4497","19950102000000004497","+255710004497","VALID"
"4498","19850906000000004498","+255710004498","VALID"
"4499","20110404000000004499","+255710004499","VALID"
"4500","19821116000000004500","+255710004500","VALID"
"4501","19880417000000004501","+255710004501","VALID"
"4502","19910518000000004502","+255710004502","VALID"
"4503","20061028000000004503","+255710004503","VALID"
"4504","19790317000000004504","+255710004504","WARNING"
"4505","20170305000000004505","+255710004505","VALID"
"4506","20170816000000004506","+255710004506","VALID"
"4507","19690408000000004507","+255710004507","VALID"
"4508","19780224000000004508","+255710004508","VALID"
"4509","19910510000000004509","+255710004509","VALID"
"4510","19960330000000004510","+255710004510","VALID"
"4511","19740908000000004511","+255710004511","VALID"
"4512","19650113000000004512","+255710004512","VALID"
"4513","20021021000000004513","+255710004513","VALID"
"4514","19631117000000004514","+255710004514","VALID"
"4515","20010123000000004515","+255710004515","VALID"
"4516","19680311000000004516","+255710004516","VALID"
"4517","19710820000000004517","+255710004517","VALID"
"4518","19950804000000004518","+255710004518","VALID"
"4519","19800721000000004519","+255710004519","VALID"
"4520","19870210000000004520","+255710004520","VALID"
"4521","19840504000000004521","+255710004521","VALID"
"4522","19650712000000004522","+255710004522","VALID"
"4523","19720807000000004523","+255710004523","VALID"
"4524","20021220000000004524","+255710004524","VALID"
"4525","19730909000000004525","+255710004525","VALID"
"4526","19970409000000004526","+255710004526","VALID"
"4527","20090401000000004527","+255710004527","VALID"
"4528","19801216000000004528","+255710004528","WARNING"
"4529","19640111000000004529","+255710004529","WARNING"
"4530","19770811000000004530","+255710004530","VALID"
"4531","19631105000000004531","+255710004531","VALID"
"4532","19730505000000004532","+255710004532","VALID"
"4533","19921008000000004533","+255710004533","VALID"
"4534","20031116000000004534","+255710004534","VALID"
"4535","20180909000000004535","+255710004535","VALID"
"4536","19720723000000004536","+255710004536","VALID"
"4537","19670202000000004537","+255710004537","VALID"
"4538","19961116000000004538","+255710004538","VALID"
"4539","19610728000000004539","+255710004539","VALID"
"4540","20040806000000004540","+255710004540","VALID"
"4541","19640304000000004541","+255710004541","VALID"
"4542","19601227000000004542","+255710004542","VALID"
"4543","19681029000000004543","+255710004543","VALID"
"4544","19980530000000004544","+255710004544","VALID"
"4545","19920505000000004545","+255710004545","CORRUPTED"
"4546","19980527000000004546","+255710004546","VALID"
"4547","20051203000000004547","+255710004547","VALID"
"4548","20000108000000004548","+255710004548","VALID"
"4549","19820822000000004549","+255710004549","VALID"
"4550","19651022000000004550","+255710004550","VALID"
"4551","19861221000000004551","+255710004551","VALID"
"4552","19680702000000004552","+255710004552","VALID"
"4553","20001107000000004553","+255710004553","VALID"
"4554","19821007000000004554","+255710004554","VALID"
"4555","19910505000000004555","+255710004555","WARNING"
"4556","19640221000000004556","+255710004556","VALID"
"4557","19860720000000004557","+255710004557","VALID"
"4558","19910131000000004558","+255710004558","WARNING"
"4559","19730125000000004559","+255710004559","WARNING"
"4560","19891103000000004560","+255710004560","VALID"
"4561","19600531000000004561","+255710004561","VALID"
"4562","19820511000000004562","+255710004562","VALID"
"4563","20100617000000004563","+255710004563","VALID"
"4564","19640307000000004564","+255710004564","WARNING"
"4565","20031031000000004565","+255710004565","VALID"
"4566","19871201000000004566","+255710004566","CORRUPTED"
"4567","20090720000000004567","+255710004567","VALID"
"4568","19830428000000004568","+255710004568","VALID"
"4569","19980624000000004569","+255710004569","VALID"
"4570","19870919000000004570","+255710004570","VALID"
"4571","20110805000000004571","+255710004571","CORRUPTED"
"4572","19970804000000004572","+255710004572","VALID"
"4573","19920907000000004573","+255710004573","VALID"
"4574","20080525000000004574","+255710004574","VALID"
"4575","20030310000000004575","+255710004575","VALID"
"4576","20150830000000004576","+255710004576","CORRUPTED"
"4577","19690906000000004577","+255710004577","VALID"
"4578","19690428000000004578","+255710004578","VALID"
"4579","19740414000000004579","+255710004579","VALID"
"4580","19811206000000004580","+255710004580","VALID"
"4581","19890409000000004581","+255710004581","VALID"
"4582","19710617000000004582","+255710004582","WARNING"
"4583","20140622000000004583","+255710004583","VALID"
"4584","19621214000000004584","+255710004584","VALID"
"4585","19801230000000004585","+255710004585","WARNING"
"4586","20191017000000004586","+255710004586","VALID"
"4587","19801118000000004587","+255710004587","VALID"
"4588","20091013000000004588","+255710004588","VALID"
"4589","20030731000000004589","+255710004589","VALID"
"4590","20030108000000004590","+255710004590","VALID"
"4591","19600622000000004591","+255710004591","VALID"
"4592","19990925000000004592","+255710004592","VALID"
"4593","19930118000000004593","+255710004593","VALID"
"4594","20020805000000004594","+255710004594","WARNING"
"4595","20010318000000004595","+255710004595","VALID"
"4596","19681110000000004596","+255710004596","VALID"
"4597","20191125000000004597","+255710004597","VALID"
"4598","19920514000000004598","+255710004598","VALID"
"4599","20060313000000004599","+255710004599","WARNING"
"4600","20060907000000004600","+255710004600","VALID"
"4601","19730327000000004601","+255710004601","VALID"
"4602","19901108000000004602","+255710004602","VALID"
"4603","20150512000000004603","+255710004603","VALID"
"4604","19730308000000004604","+255710004604","VALID"
"4605","20060317000000004605","+255710004605","VALID"
"4606","19870215000000004606","+255710004606","VALID"
"4607","19760506000000004607","+255710004607","VALID"
"4608","19601128000000004608","+255710004608","VALID"
"4609","19640701000000004609","+255710004609","VALID"
"4610","19970518000000004610","+255710004610","VALID"
"4611","20100607000000004611","+255710004611","VALID"
"4612","19840625000000004612","+255710004612","VALID"
"4613","19700303000000004613","+255710004613","VALID"
"4614","20061214000000004614","+255710004614","VALID"
"4615","19680917000000004615","+255710004615","WARNING"
"4616","19640306000000004616","+255710004616","VALID"
"4617","20010727000000004617","+255710004617","VALID"
"4618","19790527000000004618","+255710004618","VALID"
